group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
mergesort_par_n,,5,,,835937.0,ns,1
mergesort_par_n,,5,,,1661746.0,ns,2
mergesort_par_n,,5,,,2472603.0,ns,3
mergesort_par_n,,5,,,3285909.0,ns,4
mergesort_par_n,,5,,,4254253.0,ns,5
mergesort_par_n,,5,,,4800629.0,ns,6
mergesort_par_n,,5,,,6152895.0,ns,7
mergesort_par_n,,5,,,6715017.0,ns,8
mergesort_par_n,,5,,,7272631.0,ns,9
mergesort_par_n,,5,,,8019581.0,ns,10
mergesort_par_n,,5,,,8857261.0,ns,11
mergesort_par_n,,5,,,9730351.0,ns,12
mergesort_par_n,,5,,,10594812.0,ns,13
mergesort_par_n,,5,,,11554209.0,ns,14
mergesort_par_n,,5,,,12858595.0,ns,15
mergesort_par_n,,5,,,13189066.0,ns,16
mergesort_par_n,,5,,,13648378.0,ns,17
mergesort_par_n,,5,,,15135409.0,ns,18
mergesort_par_n,,5,,,15931917.0,ns,19
mergesort_par_n,,5,,,16396888.0,ns,20
mergesort_par_n,,5,,,17457175.0,ns,21
mergesort_par_n,,5,,,18291663.0,ns,22
mergesort_par_n,,5,,,18968729.0,ns,23
mergesort_par_n,,5,,,19820603.0,ns,24
mergesort_par_n,,5,,,20530415.0,ns,25
mergesort_par_n,,5,,,21265326.0,ns,26
mergesort_par_n,,5,,,22302693.0,ns,27
mergesort_par_n,,5,,,22962759.0,ns,28
mergesort_par_n,,5,,,24055736.0,ns,29
mergesort_par_n,,5,,,24239566.0,ns,30
mergesort_par_n,,5,,,25698218.0,ns,31
mergesort_par_n,,5,,,25825580.0,ns,32
mergesort_par_n,,5,,,27057048.0,ns,33
mergesort_par_n,,5,,,27601000.0,ns,34
mergesort_par_n,,5,,,28610037.0,ns,35
mergesort_par_n,,5,,,28906068.0,ns,36
mergesort_par_n,,5,,,30132795.0,ns,37
mergesort_par_n,,5,,,30771392.0,ns,38
mergesort_par_n,,5,,,32027139.0,ns,39
mergesort_par_n,,5,,,32823903.0,ns,40
mergesort_par_n,,5,,,33608963.0,ns,41
mergesort_par_n,,5,,,34111157.0,ns,42
mergesort_par_n,,5,,,34960197.0,ns,43
mergesort_par_n,,5,,,36050510.0,ns,44
mergesort_par_n,,5,,,37067163.0,ns,45
mergesort_par_n,,5,,,37592524.0,ns,46
mergesort_par_n,,5,,,38603053.0,ns,47
mergesort_par_n,,5,,,39185994.0,ns,48
mergesort_par_n,,5,,,41120016.0,ns,49
mergesort_par_n,,5,,,41006144.0,ns,50
mergesort_par_n,,5,,,41622928.0,ns,51
mergesort_par_n,,5,,,42314105.0,ns,52
mergesort_par_n,,5,,,42996483.0,ns,53
mergesort_par_n,,5,,,44002285.0,ns,54
mergesort_par_n,,5,,,45186940.0,ns,55
mergesort_par_n,,5,,,45947714.0,ns,56
mergesort_par_n,,5,,,48537936.0,ns,57
mergesort_par_n,,5,,,49196544.0,ns,58
mergesort_par_n,,5,,,49455970.0,ns,59
mergesort_par_n,,5,,,50126017.0,ns,60
mergesort_par_n,,5,,,50648693.0,ns,61
mergesort_par_n,,5,,,52199471.0,ns,62
mergesort_par_n,,5,,,52169113.0,ns,63
mergesort_par_n,,5,,,53386931.0,ns,64
mergesort_par_n,,5,,,53814684.0,ns,65
mergesort_par_n,,5,,,54721442.0,ns,66
mergesort_par_n,,5,,,55363970.0,ns,67
mergesort_par_n,,5,,,56093601.0,ns,68
mergesort_par_n,,5,,,56888752.0,ns,69
mergesort_par_n,,5,,,56966324.0,ns,70
mergesort_par_n,,5,,,58368825.0,ns,71
mergesort_par_n,,5,,,59208657.0,ns,72
mergesort_par_n,,5,,,60903469.0,ns,73
mergesort_par_n,,5,,,61733437.0,ns,74
mergesort_par_n,,5,,,62267849.0,ns,75
mergesort_par_n,,5,,,63250603.0,ns,76
mergesort_par_n,,5,,,63928658.0,ns,77
mergesort_par_n,,5,,,64513178.0,ns,78
mergesort_par_n,,5,,,64362135.0,ns,79
mergesort_par_n,,5,,,70227899.0,ns,80
mergesort_par_n,,5,,,68621488.0,ns,81
mergesort_par_n,,5,,,69595510.0,ns,82
mergesort_par_n,,5,,,69420980.0,ns,83
mergesort_par_n,,5,,,69731217.0,ns,84
mergesort_par_n,,5,,,71163540.0,ns,85
mergesort_par_n,,5,,,71468564.0,ns,86
mergesort_par_n,,5,,,73038003.0,ns,87
mergesort_par_n,,5,,,71870485.0,ns,88
mergesort_par_n,,5,,,74199790.0,ns,89
mergesort_par_n,,5,,,74413304.0,ns,90
mergesort_par_n,,5,,,75413880.0,ns,91
mergesort_par_n,,5,,,75799177.0,ns,92
mergesort_par_n,,5,,,76637885.0,ns,93
mergesort_par_n,,5,,,78393968.0,ns,94
mergesort_par_n,,5,,,78019727.0,ns,95
mergesort_par_n,,5,,,83505467.0,ns,96
mergesort_par_n,,5,,,81639599.0,ns,97
mergesort_par_n,,5,,,81531923.0,ns,98
mergesort_par_n,,5,,,81433925.0,ns,99
mergesort_par_n,,5,,,82477190.0,ns,100
