group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
parallel_merge_n,,6,,,1085173.0,ns,2
parallel_merge_n,,6,,,2050259.0,ns,4
parallel_merge_n,,6,,,3130813.0,ns,6
parallel_merge_n,,6,,,4356408.0,ns,8
parallel_merge_n,,6,,,5337649.0,ns,10
parallel_merge_n,,6,,,6297487.0,ns,12
parallel_merge_n,,6,,,7589270.0,ns,14
parallel_merge_n,,6,,,8605671.0,ns,16
parallel_merge_n,,6,,,9433865.0,ns,18
parallel_merge_n,,6,,,10479616.0,ns,20
parallel_merge_n,,6,,,11818109.0,ns,22
parallel_merge_n,,6,,,12514498.0,ns,24
parallel_merge_n,,6,,,14729210.0,ns,26
parallel_merge_n,,6,,,15319177.0,ns,28
parallel_merge_n,,6,,,16084334.0,ns,30
parallel_merge_n,,6,,,17470743.0,ns,32
parallel_merge_n,,6,,,18031380.0,ns,34
parallel_merge_n,,6,,,19686422.0,ns,36
parallel_merge_n,,6,,,20244732.0,ns,38
parallel_merge_n,,6,,,21046714.0,ns,40
parallel_merge_n,,6,,,22043134.0,ns,42
parallel_merge_n,,6,,,23730083.0,ns,44
parallel_merge_n,,6,,,25163808.0,ns,46
parallel_merge_n,,6,,,25055928.0,ns,48
parallel_merge_n,,6,,,26694403.0,ns,50
parallel_merge_n,,6,,,27278735.0,ns,52
parallel_merge_n,,6,,,28934055.0,ns,54
parallel_merge_n,,6,,,30294537.0,ns,56
parallel_merge_n,,6,,,32166746.0,ns,58
parallel_merge_n,,6,,,32141106.0,ns,60
parallel_merge_n,,6,,,34183211.0,ns,62
parallel_merge_n,,6,,,34603230.0,ns,64
parallel_merge_n,,6,,,34888403.0,ns,66
parallel_merge_n,,6,,,35738313.0,ns,68
parallel_merge_n,,6,,,37616623.0,ns,70
parallel_merge_n,,6,,,38870455.0,ns,72
parallel_merge_n,,6,,,39538691.0,ns,74
parallel_merge_n,,6,,,40565107.0,ns,76
parallel_merge_n,,6,,,41518567.0,ns,78
parallel_merge_n,,6,,,42957179.0,ns,80
parallel_merge_n,,6,,,43188172.0,ns,82
parallel_merge_n,,6,,,44879009.0,ns,84
parallel_merge_n,,6,,,46440597.0,ns,86
parallel_merge_n,,6,,,46751403.0,ns,88
parallel_merge_n,,6,,,47924378.0,ns,90
parallel_merge_n,,6,,,48252787.0,ns,92
parallel_merge_n,,6,,,49877904.0,ns,94
parallel_merge_n,,6,,,50657570.0,ns,96
parallel_merge_n,,6,,,51645359.0,ns,98
parallel_merge_n,,6,,,56797202.0,ns,100
parallel_merge_n,,6,,,55328581.0,ns,102
parallel_merge_n,,6,,,56940562.0,ns,104
parallel_merge_n,,6,,,57842272.0,ns,106
parallel_merge_n,,6,,,59347889.0,ns,108
parallel_merge_n,,6,,,62133889.0,ns,110
parallel_merge_n,,6,,,59390645.0,ns,112
parallel_merge_n,,6,,,60549259.0,ns,114
parallel_merge_n,,6,,,62429573.0,ns,116
parallel_merge_n,,6,,,63671913.0,ns,118
parallel_merge_n,,6,,,63608009.0,ns,120
parallel_merge_n,,6,,,64910030.0,ns,122
parallel_merge_n,,6,,,65455892.0,ns,124
parallel_merge_n,,6,,,66948235.0,ns,126
parallel_merge_n,,6,,,70563239.0,ns,128
parallel_merge_n,,6,,,69449977.0,ns,130
parallel_merge_n,,6,,,70404587.0,ns,132
parallel_merge_n,,6,,,72376513.0,ns,134
parallel_merge_n,,6,,,73105578.0,ns,136
parallel_merge_n,,6,,,73391091.0,ns,138
parallel_merge_n,,6,,,77141772.0,ns,140
parallel_merge_n,,6,,,76902075.0,ns,142
parallel_merge_n,,6,,,76757721.0,ns,144
parallel_merge_n,,6,,,78806824.0,ns,146
parallel_merge_n,,6,,,79801371.0,ns,148
parallel_merge_n,,6,,,86027459.0,ns,150
parallel_merge_n,,6,,,81976366.0,ns,152
parallel_merge_n,,6,,,85431865.0,ns,154
parallel_merge_n,,6,,,88245773.0,ns,156
parallel_merge_n,,6,,,86136603.0,ns,158
parallel_merge_n,,6,,,87006325.0,ns,160
parallel_merge_n,,6,,,88833321.0,ns,162
parallel_merge_n,,6,,,91393924.0,ns,164
parallel_merge_n,,6,,,89697147.0,ns,166
parallel_merge_n,,6,,,89947052.0,ns,168
parallel_merge_n,,6,,,90873806.0,ns,170
parallel_merge_n,,6,,,92217563.0,ns,172
parallel_merge_n,,6,,,91786881.0,ns,174
parallel_merge_n,,6,,,94315528.0,ns,176
parallel_merge_n,,6,,,93463377.0,ns,178
parallel_merge_n,,6,,,94173121.0,ns,180
parallel_merge_n,,6,,,96236977.0,ns,182
parallel_merge_n,,6,,,98445656.0,ns,184
parallel_merge_n,,6,,,97829729.0,ns,186
parallel_merge_n,,6,,,99213062.0,ns,188
parallel_merge_n,,6,,,101081653.0,ns,190
parallel_merge_n,,6,,,100308296.0,ns,192
parallel_merge_n,,6,,,105388168.0,ns,194
parallel_merge_n,,6,,,106564177.0,ns,196
parallel_merge_n,,6,,,105559266.0,ns,198
parallel_merge_n,,6,,,113287632.0,ns,200
