group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
parallel_merge_n,,4,,,1144693.0,ns,2
parallel_merge_n,,4,,,2031709.0,ns,4
parallel_merge_n,,4,,,3067377.0,ns,6
parallel_merge_n,,4,,,4117471.0,ns,8
parallel_merge_n,,4,,,5003628.0,ns,10
parallel_merge_n,,4,,,6021958.0,ns,12
parallel_merge_n,,4,,,7277919.0,ns,14
parallel_merge_n,,4,,,7980496.0,ns,16
parallel_merge_n,,4,,,10048380.0,ns,18
parallel_merge_n,,4,,,11139358.0,ns,20
parallel_merge_n,,4,,,11296119.0,ns,22
parallel_merge_n,,4,,,12408515.0,ns,24
parallel_merge_n,,4,,,13115325.0,ns,26
parallel_merge_n,,4,,,14018478.0,ns,28
parallel_merge_n,,4,,,15714332.0,ns,30
parallel_merge_n,,4,,,16496760.0,ns,32
parallel_merge_n,,4,,,17569234.0,ns,34
parallel_merge_n,,4,,,18554971.0,ns,36
parallel_merge_n,,4,,,19842915.0,ns,38
parallel_merge_n,,4,,,20464535.0,ns,40
parallel_merge_n,,4,,,21532397.0,ns,42
parallel_merge_n,,4,,,22582739.0,ns,44
parallel_merge_n,,4,,,23488614.0,ns,46
parallel_merge_n,,4,,,24196576.0,ns,48
parallel_merge_n,,4,,,25811444.0,ns,50
parallel_merge_n,,4,,,26636939.0,ns,52
parallel_merge_n,,4,,,28165212.0,ns,54
parallel_merge_n,,4,,,29104721.0,ns,56
parallel_merge_n,,4,,,29524005.0,ns,58
parallel_merge_n,,4,,,30689781.0,ns,60
parallel_merge_n,,4,,,32220735.0,ns,62
parallel_merge_n,,4,,,32858863.0,ns,64
parallel_merge_n,,4,,,33968709.0,ns,66
parallel_merge_n,,4,,,35068563.0,ns,68
parallel_merge_n,,4,,,35580219.0,ns,70
parallel_merge_n,,4,,,36849294.0,ns,72
parallel_merge_n,,4,,,38316534.0,ns,74
parallel_merge_n,,4,,,39143270.0,ns,76
parallel_merge_n,,4,,,39240932.0,ns,78
parallel_merge_n,,4,,,40719346.0,ns,80
parallel_merge_n,,4,,,41704419.0,ns,82
parallel_merge_n,,4,,,43640354.0,ns,84
parallel_merge_n,,4,,,43463177.0,ns,86
parallel_merge_n,,4,,,43789775.0,ns,88
parallel_merge_n,,4,,,46359023.0,ns,90
parallel_merge_n,,4,,,48310150.0,ns,92
parallel_merge_n,,4,,,47666829.0,ns,94
parallel_merge_n,,4,,,48692201.0,ns,96
parallel_merge_n,,4,,,49789106.0,ns,98
parallel_merge_n,,4,,,50812841.0,ns,100
parallel_merge_n,,4,,,53138420.0,ns,102
parallel_merge_n,,4,,,53025107.0,ns,104
parallel_merge_n,,4,,,55170619.0,ns,106
parallel_merge_n,,4,,,56978870.0,ns,108
parallel_merge_n,,4,,,56628872.0,ns,110
parallel_merge_n,,4,,,57775681.0,ns,112
parallel_merge_n,,4,,,59023342.0,ns,114
parallel_merge_n,,4,,,60124602.0,ns,116
parallel_merge_n,,4,,,60598759.0,ns,118
parallel_merge_n,,4,,,62031250.0,ns,120
parallel_merge_n,,4,,,63230855.0,ns,122
parallel_merge_n,,4,,,62705400.0,ns,124
parallel_merge_n,,4,,,65847356.0,ns,126
parallel_merge_n,,4,,,67097192.0,ns,128
parallel_merge_n,,4,,,68014630.0,ns,130
parallel_merge_n,,4,,,67078150.0,ns,132
parallel_merge_n,,4,,,69383336.0,ns,134
parallel_merge_n,,4,,,70699038.0,ns,136
parallel_merge_n,,4,,,71380708.0,ns,138
parallel_merge_n,,4,,,72787048.0,ns,140
parallel_merge_n,,4,,,73887702.0,ns,142
parallel_merge_n,,4,,,75167573.0,ns,144
parallel_merge_n,,4,,,76393715.0,ns,146
parallel_merge_n,,4,,,74684635.0,ns,148
parallel_merge_n,,4,,,76753317.0,ns,150
parallel_merge_n,,4,,,76785698.0,ns,152
parallel_merge_n,,4,,,81611910.0,ns,154
parallel_merge_n,,4,,,80287209.0,ns,156
parallel_merge_n,,4,,,82555167.0,ns,158
parallel_merge_n,,4,,,82511630.0,ns,160
parallel_merge_n,,4,,,83795879.0,ns,162
parallel_merge_n,,4,,,84959150.0,ns,164
parallel_merge_n,,4,,,86286957.0,ns,166
parallel_merge_n,,4,,,86694496.0,ns,168
parallel_merge_n,,4,,,88068422.0,ns,170
parallel_merge_n,,4,,,87049594.0,ns,172
parallel_merge_n,,4,,,90324401.0,ns,174
parallel_merge_n,,4,,,90439114.0,ns,176
parallel_merge_n,,4,,,91423031.0,ns,178
parallel_merge_n,,4,,,92606369.0,ns,180
parallel_merge_n,,4,,,93262282.0,ns,182
parallel_merge_n,,4,,,93192527.0,ns,184
parallel_merge_n,,4,,,95143069.0,ns,186
parallel_merge_n,,4,,,96456672.0,ns,188
parallel_merge_n,,4,,,98004058.0,ns,190
parallel_merge_n,,4,,,96833484.0,ns,192
parallel_merge_n,,4,,,101111928.0,ns,194
parallel_merge_n,,4,,,102660905.0,ns,196
parallel_merge_n,,4,,,101307373.0,ns,198
parallel_merge_n,,4,,,104205218.0,ns,200
