group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
parallel_merge_n,,3,,,1462933.0,ns,2
parallel_merge_n,,3,,,2820151.0,ns,4
parallel_merge_n,,3,,,4435522.0,ns,6
parallel_merge_n,,3,,,5782057.0,ns,8
parallel_merge_n,,3,,,7020974.0,ns,10
parallel_merge_n,,3,,,8390420.0,ns,12
parallel_merge_n,,3,,,9837247.0,ns,14
parallel_merge_n,,3,,,11148706.0,ns,16
parallel_merge_n,,3,,,12518988.0,ns,18
parallel_merge_n,,3,,,14299747.0,ns,20
parallel_merge_n,,3,,,15288302.0,ns,22
parallel_merge_n,,3,,,16699021.0,ns,24
parallel_merge_n,,3,,,18254146.0,ns,26
parallel_merge_n,,3,,,19718110.0,ns,28
parallel_merge_n,,3,,,20889210.0,ns,30
parallel_merge_n,,3,,,22211873.0,ns,32
parallel_merge_n,,3,,,23857859.0,ns,34
parallel_merge_n,,3,,,24291721.0,ns,36
parallel_merge_n,,3,,,26254262.0,ns,38
parallel_merge_n,,3,,,27142281.0,ns,40
parallel_merge_n,,3,,,29208641.0,ns,42
parallel_merge_n,,3,,,29694619.0,ns,44
parallel_merge_n,,3,,,31160687.0,ns,46
parallel_merge_n,,3,,,32696810.0,ns,48
parallel_merge_n,,3,,,34602700.0,ns,50
parallel_merge_n,,3,,,35249938.0,ns,52
parallel_merge_n,,3,,,36572000.0,ns,54
parallel_merge_n,,3,,,38204116.0,ns,56
parallel_merge_n,,3,,,40935380.0,ns,58
parallel_merge_n,,3,,,42279590.0,ns,60
parallel_merge_n,,3,,,43664446.0,ns,62
parallel_merge_n,,3,,,44630785.0,ns,64
parallel_merge_n,,3,,,46243532.0,ns,66
parallel_merge_n,,3,,,48253432.0,ns,68
parallel_merge_n,,3,,,49027646.0,ns,70
parallel_merge_n,,3,,,50545916.0,ns,72
parallel_merge_n,,3,,,51462283.0,ns,74
parallel_merge_n,,3,,,51703761.0,ns,76
parallel_merge_n,,3,,,53047307.0,ns,78
parallel_merge_n,,3,,,56459774.0,ns,80
parallel_merge_n,,3,,,57972049.0,ns,82
parallel_merge_n,,3,,,57625349.0,ns,84
parallel_merge_n,,3,,,59008496.0,ns,86
parallel_merge_n,,3,,,60310491.0,ns,88
parallel_merge_n,,3,,,61971257.0,ns,90
parallel_merge_n,,3,,,63390574.0,ns,92
parallel_merge_n,,3,,,66070345.0,ns,94
parallel_merge_n,,3,,,66660975.0,ns,96
parallel_merge_n,,3,,,68471535.0,ns,98
parallel_merge_n,,3,,,70009903.0,ns,100
parallel_merge_n,,3,,,71725199.0,ns,102
parallel_merge_n,,3,,,72402588.0,ns,104
parallel_merge_n,,3,,,73867397.0,ns,106
parallel_merge_n,,3,,,75885387.0,ns,108
parallel_merge_n,,3,,,76692658.0,ns,110
parallel_merge_n,,3,,,78994806.0,ns,112
parallel_merge_n,,3,,,78522587.0,ns,114
parallel_merge_n,,3,,,79163144.0,ns,116
parallel_merge_n,,3,,,81118099.0,ns,118
parallel_merge_n,,3,,,83894398.0,ns,120
parallel_merge_n,,3,,,85875480.0,ns,122
parallel_merge_n,,3,,,86449098.0,ns,124
parallel_merge_n,,3,,,89587084.0,ns,126
parallel_merge_n,,3,,,89733850.0,ns,128
parallel_merge_n,,3,,,91234867.0,ns,130
parallel_merge_n,,3,,,91366316.0,ns,132
parallel_merge_n,,3,,,91074473.0,ns,134
parallel_merge_n,,3,,,93053912.0,ns,136
parallel_merge_n,,3,,,96294118.0,ns,138
parallel_merge_n,,3,,,97005483.0,ns,140
parallel_merge_n,,3,,,97830017.0,ns,142
parallel_merge_n,,3,,,101858588.0,ns,144
parallel_merge_n,,3,,,102335950.0,ns,146
parallel_merge_n,,3,,,101114506.0,ns,148
parallel_merge_n,,3,,,104809040.0,ns,150
parallel_merge_n,,3,,,103729958.0,ns,152
parallel_merge_n,,3,,,105483343.0,ns,154
parallel_merge_n,,3,,,106418301.0,ns,156
parallel_merge_n,,3,,,110633979.0,ns,158
parallel_merge_n,,3,,,111966598.0,ns,160
parallel_merge_n,,3,,,114031735.0,ns,162
parallel_merge_n,,3,,,114586399.0,ns,164
parallel_merge_n,,3,,,116006142.0,ns,166
parallel_merge_n,,3,,,116343617.0,ns,168
parallel_merge_n,,3,,,118122471.0,ns,170
parallel_merge_n,,3,,,119212554.0,ns,172
parallel_merge_n,,3,,,118789771.0,ns,174
parallel_merge_n,,3,,,120690889.0,ns,176
parallel_merge_n,,3,,,123375477.0,ns,178
parallel_merge_n,,3,,,126585157.0,ns,180
parallel_merge_n,,3,,,127661346.0,ns,182
parallel_merge_n,,3,,,130048309.0,ns,184
parallel_merge_n,,3,,,128132347.0,ns,186
parallel_merge_n,,3,,,128686514.0,ns,188
parallel_merge_n,,3,,,132381762.0,ns,190
parallel_merge_n,,3,,,132938486.0,ns,192
parallel_merge_n,,3,,,134870748.0,ns,194
parallel_merge_n,,3,,,138527462.0,ns,196
parallel_merge_n,,3,,,139669175.0,ns,198
parallel_merge_n,,3,,,138144800.0,ns,200
