group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
parallel_merge_n,,1,,,1034516.0,ns,13
parallel_merge_n,,1,,,2062477.0,ns,26
parallel_merge_n,,1,,,3025164.0,ns,39
parallel_merge_n,,1,,,3996914.0,ns,52
parallel_merge_n,,1,,,5153560.0,ns,65
parallel_merge_n,,1,,,5873381.0,ns,78
parallel_merge_n,,1,,,7369837.0,ns,91
parallel_merge_n,,1,,,7983067.0,ns,104
parallel_merge_n,,1,,,9261004.0,ns,117
parallel_merge_n,,1,,,9389670.0,ns,130
parallel_merge_n,,1,,,10748554.0,ns,143
parallel_merge_n,,1,,,11417012.0,ns,156
parallel_merge_n,,1,,,13000029.0,ns,169
parallel_merge_n,,1,,,13274010.0,ns,182
parallel_merge_n,,1,,,15172587.0,ns,195
parallel_merge_n,,1,,,15109923.0,ns,208
parallel_merge_n,,1,,,16284131.0,ns,221
parallel_merge_n,,1,,,17553321.0,ns,234
parallel_merge_n,,1,,,18910543.0,ns,247
parallel_merge_n,,1,,,19967592.0,ns,260
parallel_merge_n,,1,,,20981581.0,ns,273
parallel_merge_n,,1,,,21322694.0,ns,286
parallel_merge_n,,1,,,23394009.0,ns,299
parallel_merge_n,,1,,,23048987.0,ns,312
parallel_merge_n,,1,,,24082106.0,ns,325
parallel_merge_n,,1,,,25123515.0,ns,338
parallel_merge_n,,1,,,26720618.0,ns,351
parallel_merge_n,,1,,,27745703.0,ns,364
parallel_merge_n,,1,,,28787231.0,ns,377
parallel_merge_n,,1,,,28182054.0,ns,390
parallel_merge_n,,1,,,31564248.0,ns,403
parallel_merge_n,,1,,,30375427.0,ns,416
parallel_merge_n,,1,,,31485526.0,ns,429
parallel_merge_n,,1,,,33560691.0,ns,442
parallel_merge_n,,1,,,34200678.0,ns,455
parallel_merge_n,,1,,,34629727.0,ns,468
parallel_merge_n,,1,,,35802471.0,ns,481
parallel_merge_n,,1,,,37069969.0,ns,494
parallel_merge_n,,1,,,38130779.0,ns,507
parallel_merge_n,,1,,,39598855.0,ns,520
parallel_merge_n,,1,,,39913939.0,ns,533
parallel_merge_n,,1,,,41442278.0,ns,546
parallel_merge_n,,1,,,41336857.0,ns,559
parallel_merge_n,,1,,,42252925.0,ns,572
parallel_merge_n,,1,,,43599258.0,ns,585
parallel_merge_n,,1,,,44459125.0,ns,598
parallel_merge_n,,1,,,44446350.0,ns,611
parallel_merge_n,,1,,,47626788.0,ns,624
parallel_merge_n,,1,,,47237015.0,ns,637
parallel_merge_n,,1,,,49162210.0,ns,650
parallel_merge_n,,1,,,49432215.0,ns,663
parallel_merge_n,,1,,,51325731.0,ns,676
parallel_merge_n,,1,,,51731843.0,ns,689
parallel_merge_n,,1,,,51616967.0,ns,702
parallel_merge_n,,1,,,54811797.0,ns,715
parallel_merge_n,,1,,,54075277.0,ns,728
parallel_merge_n,,1,,,54114874.0,ns,741
parallel_merge_n,,1,,,56272325.0,ns,754
parallel_merge_n,,1,,,58290260.0,ns,767
parallel_merge_n,,1,,,59135831.0,ns,780
parallel_merge_n,,1,,,59058007.0,ns,793
parallel_merge_n,,1,,,60014322.0,ns,806
parallel_merge_n,,1,,,60914039.0,ns,819
parallel_merge_n,,1,,,61516416.0,ns,832
parallel_merge_n,,1,,,63099710.0,ns,845
parallel_merge_n,,1,,,63242799.0,ns,858
parallel_merge_n,,1,,,63817588.0,ns,871
parallel_merge_n,,1,,,65798097.0,ns,884
parallel_merge_n,,1,,,66967314.0,ns,897
parallel_merge_n,,1,,,67931991.0,ns,910
parallel_merge_n,,1,,,68730186.0,ns,923
parallel_merge_n,,1,,,69856729.0,ns,936
parallel_merge_n,,1,,,71172161.0,ns,949
parallel_merge_n,,1,,,73629003.0,ns,962
parallel_merge_n,,1,,,72661295.0,ns,975
parallel_merge_n,,1,,,74744501.0,ns,988
parallel_merge_n,,1,,,76316491.0,ns,1001
parallel_merge_n,,1,,,75310933.0,ns,1014
parallel_merge_n,,1,,,76711222.0,ns,1027
parallel_merge_n,,1,,,78049857.0,ns,1040
parallel_merge_n,,1,,,78779608.0,ns,1053
parallel_merge_n,,1,,,80242515.0,ns,1066
parallel_merge_n,,1,,,81068231.0,ns,1079
parallel_merge_n,,1,,,82087640.0,ns,1092
parallel_merge_n,,1,,,81677441.0,ns,1105
parallel_merge_n,,1,,,84335432.0,ns,1118
parallel_merge_n,,1,,,85719598.0,ns,1131
parallel_merge_n,,1,,,85100238.0,ns,1144
parallel_merge_n,,1,,,86902813.0,ns,1157
parallel_merge_n,,1,,,88893510.0,ns,1170
parallel_merge_n,,1,,,89414102.0,ns,1183
parallel_merge_n,,1,,,90218266.0,ns,1196
parallel_merge_n,,1,,,89972763.0,ns,1209
parallel_merge_n,,1,,,93854936.0,ns,1222
parallel_merge_n,,1,,,93291640.0,ns,1235
parallel_merge_n,,1,,,95542793.0,ns,1248
parallel_merge_n,,1,,,94180210.0,ns,1261
parallel_merge_n,,1,,,96418786.0,ns,1274
parallel_merge_n,,1,,,97621579.0,ns,1287
parallel_merge_n,,1,,,97199899.0,ns,1300
