group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
mergesort_n,,8,,,1795778.0,ns,1
mergesort_n,,8,,,3382772.0,ns,2
mergesort_n,,8,,,5099572.0,ns,3
mergesort_n,,8,,,6578420.0,ns,4
mergesort_n,,8,,,8606939.0,ns,5
mergesort_n,,8,,,10235048.0,ns,6
mergesort_n,,8,,,11427025.0,ns,7
mergesort_n,,8,,,13056257.0,ns,8
mergesort_n,,8,,,14688137.0,ns,9
mergesort_n,,8,,,16524306.0,ns,10
mergesort_n,,8,,,18701145.0,ns,11
mergesort_n,,8,,,19874381.0,ns,12
mergesort_n,,8,,,21488648.0,ns,13
mergesort_n,,8,,,23139665.0,ns,14
mergesort_n,,8,,,25288954.0,ns,15
mergesort_n,,8,,,27051430.0,ns,16
mergesort_n,,8,,,28215287.0,ns,17
mergesort_n,,8,,,30127114.0,ns,18
mergesort_n,,8,,,31944047.0,ns,19
mergesort_n,,8,,,33406417.0,ns,20
mergesort_n,,8,,,35041155.0,ns,21
mergesort_n,,8,,,36228914.0,ns,22
mergesort_n,,8,,,38496526.0,ns,23
mergesort_n,,8,,,39593803.0,ns,24
mergesort_n,,8,,,41885930.0,ns,25
mergesort_n,,8,,,42896003.0,ns,26
mergesort_n,,8,,,44996824.0,ns,27
mergesort_n,,8,,,46170466.0,ns,28
mergesort_n,,8,,,48398066.0,ns,29
mergesort_n,,8,,,49720500.0,ns,30
mergesort_n,,8,,,51407181.0,ns,31
mergesort_n,,8,,,52854011.0,ns,32
mergesort_n,,8,,,54539197.0,ns,33
mergesort_n,,8,,,56502449.0,ns,34
mergesort_n,,8,,,58368297.0,ns,35
mergesort_n,,8,,,59646713.0,ns,36
mergesort_n,,8,,,61282695.0,ns,37
mergesort_n,,8,,,63352237.0,ns,38
mergesort_n,,8,,,64875292.0,ns,39
mergesort_n,,8,,,66271186.0,ns,40
mergesort_n,,8,,,67841528.0,ns,41
mergesort_n,,8,,,69815582.0,ns,42
mergesort_n,,8,,,71277845.0,ns,43
mergesort_n,,8,,,72951565.0,ns,44
mergesort_n,,8,,,74887577.0,ns,45
mergesort_n,,8,,,76202462.0,ns,46
mergesort_n,,8,,,77789895.0,ns,47
mergesort_n,,8,,,79462331.0,ns,48
mergesort_n,,8,,,81066998.0,ns,49
mergesort_n,,8,,,83081171.0,ns,50
mergesort_n,,8,,,84082371.0,ns,51
mergesort_n,,8,,,85842789.0,ns,52
mergesort_n,,8,,,87359580.0,ns,53
mergesort_n,,8,,,89261831.0,ns,54
mergesort_n,,8,,,90714207.0,ns,55
mergesort_n,,8,,,92341811.0,ns,56
mergesort_n,,8,,,93944374.0,ns,57
mergesort_n,,8,,,95724017.0,ns,58
mergesort_n,,8,,,97305366.0,ns,59
mergesort_n,,8,,,98981406.0,ns,60
mergesort_n,,8,,,100107387.0,ns,61
mergesort_n,,8,,,101826515.0,ns,62
mergesort_n,,8,,,103598477.0,ns,63
mergesort_n,,8,,,105051378.0,ns,64
mergesort_n,,8,,,106773816.0,ns,65
mergesort_n,,8,,,109430970.0,ns,66
mergesort_n,,8,,,110220331.0,ns,67
mergesort_n,,8,,,111546223.0,ns,68
mergesort_n,,8,,,113884346.0,ns,69
mergesort_n,,8,,,114996810.0,ns,70
mergesort_n,,8,,,116502813.0,ns,71
mergesort_n,,8,,,118719448.0,ns,72
mergesort_n,,8,,,119403272.0,ns,73
mergesort_n,,8,,,120919665.0,ns,74
mergesort_n,,8,,,122394986.0,ns,75
mergesort_n,,8,,,124012156.0,ns,76
mergesort_n,,8,,,125712175.0,ns,77
mergesort_n,,8,,,127460871.0,ns,78
mergesort_n,,8,,,128879851.0,ns,79
mergesort_n,,8,,,130511325.0,ns,80
mergesort_n,,8,,,132289796.0,ns,81
mergesort_n,,8,,,134503996.0,ns,82
mergesort_n,,8,,,135649712.0,ns,83
mergesort_n,,8,,,137238259.0,ns,84
mergesort_n,,8,,,138868336.0,ns,85
mergesort_n,,8,,,140534182.0,ns,86
mergesort_n,,8,,,142448999.0,ns,87
mergesort_n,,8,,,143651074.0,ns,88
mergesort_n,,8,,,144282099.0,ns,89
mergesort_n,,8,,,145557391.0,ns,90
mergesort_n,,8,,,148614415.0,ns,91
mergesort_n,,8,,,151942537.0,ns,92
mergesort_n,,8,,,153381478.0,ns,93
mergesort_n,,8,,,154960506.0,ns,94
mergesort_n,,8,,,156618478.0,ns,95
mergesort_n,,8,,,157338506.0,ns,96
mergesort_n,,8,,,159568793.0,ns,97
mergesort_n,,8,,,160175818.0,ns,98
mergesort_n,,8,,,162109994.0,ns,99
mergesort_n,,8,,,164705477.0,ns,100
