group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
mergesort_n,,8,,,1526612.0,ns,1
mergesort_n,,8,,,3051593.0,ns,2
mergesort_n,,8,,,4596321.0,ns,3
mergesort_n,,8,,,6386644.0,ns,4
mergesort_n,,8,,,7564296.0,ns,5
mergesort_n,,8,,,10432259.0,ns,6
mergesort_n,,8,,,10775159.0,ns,7
mergesort_n,,8,,,12343963.0,ns,8
mergesort_n,,8,,,13851314.0,ns,9
mergesort_n,,8,,,15184605.0,ns,10
mergesort_n,,8,,,16805823.0,ns,11
mergesort_n,,8,,,18161572.0,ns,12
mergesort_n,,8,,,19617331.0,ns,13
mergesort_n,,8,,,21095281.0,ns,14
mergesort_n,,8,,,22661082.0,ns,15
mergesort_n,,8,,,24067678.0,ns,16
mergesort_n,,8,,,25467345.0,ns,17
mergesort_n,,8,,,27054260.0,ns,18
mergesort_n,,8,,,28500232.0,ns,19
mergesort_n,,8,,,30225213.0,ns,20
mergesort_n,,8,,,31622807.0,ns,21
mergesort_n,,8,,,33011498.0,ns,22
mergesort_n,,8,,,34489244.0,ns,23
mergesort_n,,8,,,36012889.0,ns,24
mergesort_n,,8,,,37977157.0,ns,25
mergesort_n,,8,,,39013785.0,ns,26
mergesort_n,,8,,,40906119.0,ns,27
mergesort_n,,8,,,42245623.0,ns,28
mergesort_n,,8,,,43565754.0,ns,29
mergesort_n,,8,,,45129238.0,ns,30
mergesort_n,,8,,,46894420.0,ns,31
mergesort_n,,8,,,48272100.0,ns,32
mergesort_n,,8,,,49575695.0,ns,33
mergesort_n,,8,,,51168385.0,ns,34
mergesort_n,,8,,,53401498.0,ns,35
mergesort_n,,8,,,54191309.0,ns,36
mergesort_n,,8,,,56844605.0,ns,37
mergesort_n,,8,,,57205348.0,ns,38
mergesort_n,,8,,,58758026.0,ns,39
mergesort_n,,8,,,60527664.0,ns,40
mergesort_n,,8,,,62688848.0,ns,41
mergesort_n,,8,,,63949744.0,ns,42
mergesort_n,,8,,,65224608.0,ns,43
mergesort_n,,8,,,66429774.0,ns,44
mergesort_n,,8,,,67832130.0,ns,45
mergesort_n,,8,,,69412141.0,ns,46
mergesort_n,,8,,,70837838.0,ns,47
mergesort_n,,8,,,72151332.0,ns,48
mergesort_n,,8,,,73923774.0,ns,49
mergesort_n,,8,,,76606637.0,ns,50
mergesort_n,,8,,,76859556.0,ns,51
mergesort_n,,8,,,78419576.0,ns,52
mergesort_n,,8,,,79691301.0,ns,53
mergesort_n,,8,,,81301471.0,ns,54
mergesort_n,,8,,,82863127.0,ns,55
mergesort_n,,8,,,84807864.0,ns,56
mergesort_n,,8,,,85940380.0,ns,57
mergesort_n,,8,,,87981054.0,ns,58
mergesort_n,,8,,,89732539.0,ns,59
mergesort_n,,8,,,90752533.0,ns,60
mergesort_n,,8,,,92736028.0,ns,61
mergesort_n,,8,,,93605816.0,ns,62
mergesort_n,,8,,,95627668.0,ns,63
mergesort_n,,8,,,96628551.0,ns,64
mergesort_n,,8,,,98625254.0,ns,65
mergesort_n,,8,,,99838774.0,ns,66
mergesort_n,,8,,,107899544.0,ns,67
mergesort_n,,8,,,105350485.0,ns,68
mergesort_n,,8,,,107297027.0,ns,69
mergesort_n,,8,,,108763767.0,ns,70
mergesort_n,,8,,,110021205.0,ns,71
mergesort_n,,8,,,110734177.0,ns,72
mergesort_n,,8,,,112073034.0,ns,73
mergesort_n,,8,,,113953160.0,ns,74
mergesort_n,,8,,,115466862.0,ns,75
mergesort_n,,8,,,117536135.0,ns,76
mergesort_n,,8,,,119089349.0,ns,77
mergesort_n,,8,,,121554304.0,ns,78
mergesort_n,,8,,,121909985.0,ns,79
mergesort_n,,8,,,123296176.0,ns,80
mergesort_n,,8,,,124542292.0,ns,81
mergesort_n,,8,,,126153653.0,ns,82
mergesort_n,,8,,,128102610.0,ns,83
mergesort_n,,8,,,131051301.0,ns,84
mergesort_n,,8,,,131828593.0,ns,85
mergesort_n,,8,,,135326255.0,ns,86
mergesort_n,,8,,,134640304.0,ns,87
mergesort_n,,8,,,135269179.0,ns,88
mergesort_n,,8,,,137491653.0,ns,89
mergesort_n,,8,,,138691534.0,ns,90
mergesort_n,,8,,,140322417.0,ns,91
mergesort_n,,8,,,141611314.0,ns,92
mergesort_n,,8,,,143460786.0,ns,93
mergesort_n,,8,,,144676484.0,ns,94
mergesort_n,,8,,,145719024.0,ns,95
mergesort_n,,8,,,147641739.0,ns,96
mergesort_n,,8,,,149137301.0,ns,97
mergesort_n,,8,,,151610101.0,ns,98
mergesort_n,,8,,,153134078.0,ns,99
mergesort_n,,8,,,154088933.0,ns,100
