group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
mergesort_n,,5,,,2745823.0,ns,1
mergesort_n,,5,,,5346514.0,ns,2
mergesort_n,,5,,,8279682.0,ns,3
mergesort_n,,5,,,10831416.0,ns,4
mergesort_n,,5,,,13347597.0,ns,5
mergesort_n,,5,,,16012630.0,ns,6
mergesort_n,,5,,,18695569.0,ns,7
mergesort_n,,5,,,21360099.0,ns,8
mergesort_n,,5,,,24021119.0,ns,9
mergesort_n,,5,,,26861148.0,ns,10
mergesort_n,,5,,,30457655.0,ns,11
mergesort_n,,5,,,33238744.0,ns,12
mergesort_n,,5,,,36058574.0,ns,13
mergesort_n,,5,,,38768659.0,ns,14
mergesort_n,,5,,,41540393.0,ns,15
mergesort_n,,5,,,44297217.0,ns,16
mergesort_n,,5,,,47089536.0,ns,17
mergesort_n,,5,,,49963384.0,ns,18
mergesort_n,,5,,,52715949.0,ns,19
mergesort_n,,5,,,55382957.0,ns,20
mergesort_n,,5,,,58238667.0,ns,21
mergesort_n,,5,,,60995932.0,ns,22
mergesort_n,,5,,,63717137.0,ns,23
mergesort_n,,5,,,66501774.0,ns,24
mergesort_n,,5,,,68168694.0,ns,25
mergesort_n,,5,,,71490204.0,ns,26
mergesort_n,,5,,,74675200.0,ns,27
mergesort_n,,5,,,76092387.0,ns,28
mergesort_n,,5,,,78778634.0,ns,29
mergesort_n,,5,,,81542654.0,ns,30
mergesort_n,,5,,,84556995.0,ns,31
mergesort_n,,5,,,87022762.0,ns,32
mergesort_n,,5,,,89744170.0,ns,33
mergesort_n,,5,,,92496562.0,ns,34
mergesort_n,,5,,,95520357.0,ns,35
mergesort_n,,5,,,98284461.0,ns,36
mergesort_n,,5,,,102655392.0,ns,37
mergesort_n,,5,,,105212335.0,ns,38
mergesort_n,,5,,,106018278.0,ns,39
mergesort_n,,5,,,108853379.0,ns,40
mergesort_n,,5,,,111572609.0,ns,41
mergesort_n,,5,,,114553671.0,ns,42
mergesort_n,,5,,,117026501.0,ns,43
mergesort_n,,5,,,119624733.0,ns,44
mergesort_n,,5,,,122810518.0,ns,45
mergesort_n,,5,,,126592410.0,ns,46
mergesort_n,,5,,,130306146.0,ns,47
mergesort_n,,5,,,130791039.0,ns,48
mergesort_n,,5,,,135201143.0,ns,49
mergesort_n,,5,,,138663008.0,ns,50
mergesort_n,,5,,,141425068.0,ns,51
mergesort_n,,5,,,144163281.0,ns,52
mergesort_n,,5,,,147295406.0,ns,53
mergesort_n,,5,,,149676039.0,ns,54
mergesort_n,,5,,,152420862.0,ns,55
mergesort_n,,5,,,155263581.0,ns,56
mergesort_n,,5,,,158235944.0,ns,57
mergesort_n,,5,,,159717434.0,ns,58
mergesort_n,,5,,,163227384.0,ns,59
mergesort_n,,5,,,164781687.0,ns,60
mergesort_n,,5,,,169196246.0,ns,61
mergesort_n,,5,,,173118739.0,ns,62
mergesort_n,,5,,,177220572.0,ns,63
mergesort_n,,5,,,179818958.0,ns,64
mergesort_n,,5,,,182234755.0,ns,65
mergesort_n,,5,,,182333465.0,ns,66
mergesort_n,,5,,,187091843.0,ns,67
mergesort_n,,5,,,190656489.0,ns,68
mergesort_n,,5,,,191610231.0,ns,69
mergesort_n,,5,,,195796589.0,ns,70
mergesort_n,,5,,,199420289.0,ns,71
mergesort_n,,5,,,202162141.0,ns,72
mergesort_n,,5,,,204348961.0,ns,73
mergesort_n,,5,,,204257991.0,ns,74
mergesort_n,,5,,,209426586.0,ns,75
mergesort_n,,5,,,213259479.0,ns,76
mergesort_n,,5,,,213545546.0,ns,77
mergesort_n,,5,,,215816798.0,ns,78
mergesort_n,,5,,,219082179.0,ns,79
mergesort_n,,5,,,221605530.0,ns,80
mergesort_n,,5,,,226117782.0,ns,81
mergesort_n,,5,,,234897228.0,ns,82
mergesort_n,,5,,,235038302.0,ns,83
mergesort_n,,5,,,235983335.0,ns,84
mergesort_n,,5,,,238859461.0,ns,85
mergesort_n,,5,,,242131663.0,ns,86
mergesort_n,,5,,,244407109.0,ns,87
mergesort_n,,5,,,244976033.0,ns,88
mergesort_n,,5,,,249879127.0,ns,89
mergesort_n,,5,,,252997695.0,ns,90
mergesort_n,,5,,,251959082.0,ns,91
mergesort_n,,5,,,252352301.0,ns,92
mergesort_n,,5,,,256540621.0,ns,93
mergesort_n,,5,,,261898881.0,ns,94
mergesort_n,,5,,,264845928.0,ns,95
mergesort_n,,5,,,267523343.0,ns,96
mergesort_n,,5,,,269361053.0,ns,97
mergesort_n,,5,,,273310174.0,ns,98
mergesort_n,,5,,,282039565.0,ns,99
mergesort_n,,5,,,282299252.0,ns,100
