group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
parallel_merge_n,,7,,,1105196.0,ns,2
parallel_merge_n,,7,,,2208135.0,ns,4
parallel_merge_n,,7,,,3233853.0,ns,6
parallel_merge_n,,7,,,4507321.0,ns,8
parallel_merge_n,,7,,,5349847.0,ns,10
parallel_merge_n,,7,,,6373760.0,ns,12
parallel_merge_n,,7,,,7893759.0,ns,14
parallel_merge_n,,7,,,8420961.0,ns,16
parallel_merge_n,,7,,,9791911.0,ns,18
parallel_merge_n,,7,,,11101526.0,ns,20
parallel_merge_n,,7,,,11536867.0,ns,22
parallel_merge_n,,7,,,13033019.0,ns,24
parallel_merge_n,,7,,,15334223.0,ns,26
parallel_merge_n,,7,,,15390022.0,ns,28
parallel_merge_n,,7,,,16179810.0,ns,30
parallel_merge_n,,7,,,17057094.0,ns,32
parallel_merge_n,,7,,,17937527.0,ns,34
parallel_merge_n,,7,,,19062335.0,ns,36
parallel_merge_n,,7,,,20196249.0,ns,38
parallel_merge_n,,7,,,21096113.0,ns,40
parallel_merge_n,,7,,,22500326.0,ns,42
parallel_merge_n,,7,,,23609197.0,ns,44
parallel_merge_n,,7,,,24760488.0,ns,46
parallel_merge_n,,7,,,25580468.0,ns,48
parallel_merge_n,,7,,,26789460.0,ns,50
parallel_merge_n,,7,,,27927890.0,ns,52
parallel_merge_n,,7,,,29928217.0,ns,54
parallel_merge_n,,7,,,30023103.0,ns,56
parallel_merge_n,,7,,,30435367.0,ns,58
parallel_merge_n,,7,,,32162533.0,ns,60
parallel_merge_n,,7,,,33143893.0,ns,62
parallel_merge_n,,7,,,34305698.0,ns,64
parallel_merge_n,,7,,,34843281.0,ns,66
parallel_merge_n,,7,,,36355828.0,ns,68
parallel_merge_n,,7,,,36429386.0,ns,70
parallel_merge_n,,7,,,38365181.0,ns,72
parallel_merge_n,,7,,,39972313.0,ns,74
parallel_merge_n,,7,,,39568505.0,ns,76
parallel_merge_n,,7,,,42379239.0,ns,78
parallel_merge_n,,7,,,41555485.0,ns,80
parallel_merge_n,,7,,,44250314.0,ns,82
parallel_merge_n,,7,,,44406441.0,ns,84
parallel_merge_n,,7,,,46594576.0,ns,86
parallel_merge_n,,7,,,46664598.0,ns,88
parallel_merge_n,,7,,,48067965.0,ns,90
parallel_merge_n,,7,,,48056584.0,ns,92
parallel_merge_n,,7,,,50328729.0,ns,94
parallel_merge_n,,7,,,51718554.0,ns,96
parallel_merge_n,,7,,,51976306.0,ns,98
parallel_merge_n,,7,,,53517051.0,ns,100
parallel_merge_n,,7,,,54590043.0,ns,102
parallel_merge_n,,7,,,55443564.0,ns,104
parallel_merge_n,,7,,,56395612.0,ns,106
parallel_merge_n,,7,,,58593145.0,ns,108
parallel_merge_n,,7,,,58031342.0,ns,110
parallel_merge_n,,7,,,59454133.0,ns,112
parallel_merge_n,,7,,,60824496.0,ns,114
parallel_merge_n,,7,,,61820363.0,ns,116
parallel_merge_n,,7,,,62660959.0,ns,118
parallel_merge_n,,7,,,64025203.0,ns,120
parallel_merge_n,,7,,,65094124.0,ns,122
parallel_merge_n,,7,,,67037155.0,ns,124
parallel_merge_n,,7,,,67011247.0,ns,126
parallel_merge_n,,7,,,67819901.0,ns,128
parallel_merge_n,,7,,,68871011.0,ns,130
parallel_merge_n,,7,,,70551435.0,ns,132
parallel_merge_n,,7,,,72755664.0,ns,134
parallel_merge_n,,7,,,72938135.0,ns,136
parallel_merge_n,,7,,,74531772.0,ns,138
parallel_merge_n,,7,,,73763939.0,ns,140
parallel_merge_n,,7,,,77008416.0,ns,142
parallel_merge_n,,7,,,78108092.0,ns,144
parallel_merge_n,,7,,,79697940.0,ns,146
parallel_merge_n,,7,,,78664705.0,ns,148
parallel_merge_n,,7,,,80684728.0,ns,150
parallel_merge_n,,7,,,80078751.0,ns,152
parallel_merge_n,,7,,,81991031.0,ns,154
parallel_merge_n,,7,,,83177862.0,ns,156
parallel_merge_n,,7,,,83219040.0,ns,158
parallel_merge_n,,7,,,86093928.0,ns,160
parallel_merge_n,,7,,,85802256.0,ns,162
parallel_merge_n,,7,,,86449653.0,ns,164
parallel_merge_n,,7,,,87762158.0,ns,166
parallel_merge_n,,7,,,89010290.0,ns,168
parallel_merge_n,,7,,,90023708.0,ns,170
parallel_merge_n,,7,,,90881005.0,ns,172
parallel_merge_n,,7,,,92187435.0,ns,174
parallel_merge_n,,7,,,93237632.0,ns,176
parallel_merge_n,,7,,,93977801.0,ns,178
parallel_merge_n,,7,,,95873158.0,ns,180
parallel_merge_n,,7,,,99823250.0,ns,182
parallel_merge_n,,7,,,98441981.0,ns,184
parallel_merge_n,,7,,,99065640.0,ns,186
parallel_merge_n,,7,,,101482836.0,ns,188
parallel_merge_n,,7,,,100160890.0,ns,190
parallel_merge_n,,7,,,102789248.0,ns,192
parallel_merge_n,,7,,,102784582.0,ns,194
parallel_merge_n,,7,,,104130103.0,ns,196
parallel_merge_n,,7,,,105638211.0,ns,198
parallel_merge_n,,7,,,106400317.0,ns,200
