group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
mergesort_n,,6,,,1887922.0,ns,1
mergesort_n,,6,,,3767156.0,ns,2
mergesort_n,,6,,,5968981.0,ns,3
mergesort_n,,6,,,7665637.0,ns,4
mergesort_n,,6,,,10665787.0,ns,5
mergesort_n,,6,,,11353890.0,ns,6
mergesort_n,,6,,,13510191.0,ns,7
mergesort_n,,6,,,15280202.0,ns,8
mergesort_n,,6,,,17133478.0,ns,9
mergesort_n,,6,,,18933056.0,ns,10
mergesort_n,,6,,,20860080.0,ns,11
mergesort_n,,6,,,22813380.0,ns,12
mergesort_n,,6,,,24727400.0,ns,13
mergesort_n,,6,,,26518872.0,ns,14
mergesort_n,,6,,,28995627.0,ns,15
mergesort_n,,6,,,30490017.0,ns,16
mergesort_n,,6,,,32366153.0,ns,17
mergesort_n,,6,,,34201914.0,ns,18
mergesort_n,,6,,,36029520.0,ns,19
mergesort_n,,6,,,38092776.0,ns,20
mergesort_n,,6,,,39743481.0,ns,21
mergesort_n,,6,,,41719058.0,ns,22
mergesort_n,,6,,,43648514.0,ns,23
mergesort_n,,6,,,45493403.0,ns,24
mergesort_n,,6,,,47254649.0,ns,25
mergesort_n,,6,,,49396653.0,ns,26
mergesort_n,,6,,,51301281.0,ns,27
mergesort_n,,6,,,53174034.0,ns,28
mergesort_n,,6,,,54961610.0,ns,29
mergesort_n,,6,,,56965507.0,ns,30
mergesort_n,,6,,,59152122.0,ns,31
mergesort_n,,6,,,60995347.0,ns,32
mergesort_n,,6,,,63143511.0,ns,33
mergesort_n,,6,,,64946751.0,ns,34
mergesort_n,,6,,,66573047.0,ns,35
mergesort_n,,6,,,69532238.0,ns,36
mergesort_n,,6,,,70136641.0,ns,37
mergesort_n,,6,,,73393698.0,ns,38
mergesort_n,,6,,,74496943.0,ns,39
mergesort_n,,6,,,76055212.0,ns,40
mergesort_n,,6,,,77830195.0,ns,41
mergesort_n,,6,,,80310583.0,ns,42
mergesort_n,,6,,,82102577.0,ns,43
mergesort_n,,6,,,83875930.0,ns,44
mergesort_n,,6,,,85510876.0,ns,45
mergesort_n,,6,,,87639130.0,ns,46
mergesort_n,,6,,,89358622.0,ns,47
mergesort_n,,6,,,93009357.0,ns,48
mergesort_n,,6,,,93405310.0,ns,49
mergesort_n,,6,,,95412497.0,ns,50
mergesort_n,,6,,,130267674.0,ns,51
mergesort_n,,6,,,124255875.0,ns,52
mergesort_n,,6,,,100749885.0,ns,53
mergesort_n,,6,,,103215587.0,ns,54
mergesort_n,,6,,,104684570.0,ns,55
mergesort_n,,6,,,106478301.0,ns,56
mergesort_n,,6,,,109290321.0,ns,57
mergesort_n,,6,,,110589382.0,ns,58
mergesort_n,,6,,,112525570.0,ns,59
mergesort_n,,6,,,114895662.0,ns,60
mergesort_n,,6,,,117013901.0,ns,61
mergesort_n,,6,,,118663463.0,ns,62
mergesort_n,,6,,,120672159.0,ns,63
mergesort_n,,6,,,129393955.0,ns,64
mergesort_n,,6,,,127827683.0,ns,65
mergesort_n,,6,,,128422169.0,ns,66
mergesort_n,,6,,,129479293.0,ns,67
mergesort_n,,6,,,131847909.0,ns,68
mergesort_n,,6,,,133428200.0,ns,69
mergesort_n,,6,,,135609337.0,ns,70
mergesort_n,,6,,,137870035.0,ns,71
mergesort_n,,6,,,141156018.0,ns,72
mergesort_n,,6,,,141399492.0,ns,73
mergesort_n,,6,,,144825236.0,ns,74
mergesort_n,,6,,,146072198.0,ns,75
mergesort_n,,6,,,147547702.0,ns,76
mergesort_n,,6,,,149020879.0,ns,77
mergesort_n,,6,,,152114268.0,ns,78
mergesort_n,,6,,,154723833.0,ns,79
mergesort_n,,6,,,155730806.0,ns,80
mergesort_n,,6,,,156719400.0,ns,81
mergesort_n,,6,,,159286785.0,ns,82
mergesort_n,,6,,,160346398.0,ns,83
mergesort_n,,6,,,165233918.0,ns,84
mergesort_n,,6,,,165668661.0,ns,85
mergesort_n,,6,,,166711873.0,ns,86
mergesort_n,,6,,,170818176.0,ns,87
mergesort_n,,6,,,170550659.0,ns,88
mergesort_n,,6,,,172255006.0,ns,89
mergesort_n,,6,,,174852155.0,ns,90
mergesort_n,,6,,,176490205.0,ns,91
mergesort_n,,6,,,178797806.0,ns,92
mergesort_n,,6,,,194526444.0,ns,93
mergesort_n,,6,,,184094807.0,ns,94
mergesort_n,,6,,,185357986.0,ns,95
mergesort_n,,6,,,186174206.0,ns,96
mergesort_n,,6,,,187754462.0,ns,97
mergesort_n,,6,,,190222179.0,ns,98
mergesort_n,,6,,,192314896.0,ns,99
mergesort_n,,6,,,197222891.0,ns,100
