group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
merge_n,,3,,,690685.0,ns,2
merge_n,,3,,,1292666.0,ns,4
merge_n,,3,,,1949873.0,ns,6
merge_n,,3,,,2595496.0,ns,8
merge_n,,3,,,3218871.0,ns,10
merge_n,,3,,,3900824.0,ns,12
merge_n,,3,,,4558538.0,ns,14
merge_n,,3,,,5209867.0,ns,16
merge_n,,3,,,5831616.0,ns,18
merge_n,,3,,,6528666.0,ns,20
merge_n,,3,,,7144753.0,ns,22
merge_n,,3,,,7799018.0,ns,24
merge_n,,3,,,8364363.0,ns,26
merge_n,,3,,,9035575.0,ns,28
merge_n,,3,,,9700928.0,ns,30
merge_n,,3,,,10381309.0,ns,32
merge_n,,3,,,11130227.0,ns,34
merge_n,,3,,,11630745.0,ns,36
merge_n,,3,,,12324800.0,ns,38
merge_n,,3,,,13011351.0,ns,40
merge_n,,3,,,13755541.0,ns,42
merge_n,,3,,,14404930.0,ns,44
merge_n,,3,,,15060778.0,ns,46
merge_n,,3,,,15710901.0,ns,48
merge_n,,3,,,16383712.0,ns,50
merge_n,,3,,,17059702.0,ns,52
merge_n,,3,,,17711489.0,ns,54
merge_n,,3,,,18376344.0,ns,56
merge_n,,3,,,19032543.0,ns,58
merge_n,,3,,,19681378.0,ns,60
merge_n,,3,,,20390968.0,ns,62
merge_n,,3,,,21057538.0,ns,64
merge_n,,3,,,21709570.0,ns,66
merge_n,,3,,,22356410.0,ns,68
merge_n,,3,,,23085082.0,ns,70
merge_n,,3,,,23710696.0,ns,72
merge_n,,3,,,24276903.0,ns,74
merge_n,,3,,,24719212.0,ns,76
merge_n,,3,,,25323138.0,ns,78
merge_n,,3,,,26063440.0,ns,80
merge_n,,3,,,26699144.0,ns,82
merge_n,,3,,,27427085.0,ns,84
merge_n,,3,,,27939485.0,ns,86
merge_n,,3,,,28703931.0,ns,88
merge_n,,3,,,29381833.0,ns,90
merge_n,,3,,,30064262.0,ns,92
merge_n,,3,,,30797962.0,ns,94
merge_n,,3,,,31424457.0,ns,96
merge_n,,3,,,32073376.0,ns,98
merge_n,,3,,,32902503.0,ns,100
merge_n,,3,,,33590572.0,ns,102
merge_n,,3,,,34550284.0,ns,104
merge_n,,3,,,35020035.0,ns,106
merge_n,,3,,,35920275.0,ns,108
merge_n,,3,,,36706077.0,ns,110
merge_n,,3,,,37280370.0,ns,112
merge_n,,3,,,38003815.0,ns,114
merge_n,,3,,,38473363.0,ns,116
merge_n,,3,,,39240846.0,ns,118
merge_n,,3,,,39860608.0,ns,120
merge_n,,3,,,40525940.0,ns,122
merge_n,,3,,,40836995.0,ns,124
merge_n,,3,,,41652365.0,ns,126
merge_n,,3,,,42213421.0,ns,128
merge_n,,3,,,42792707.0,ns,130
merge_n,,3,,,43691474.0,ns,132
merge_n,,3,,,44784798.0,ns,134
merge_n,,3,,,45311591.0,ns,136
merge_n,,3,,,45495857.0,ns,138
merge_n,,3,,,46153982.0,ns,140
merge_n,,3,,,46995599.0,ns,142
merge_n,,3,,,47689438.0,ns,144
merge_n,,3,,,48184430.0,ns,146
merge_n,,3,,,48699044.0,ns,148
merge_n,,3,,,49530693.0,ns,150
merge_n,,3,,,50406234.0,ns,152
merge_n,,3,,,51851973.0,ns,154
merge_n,,3,,,52114508.0,ns,156
merge_n,,3,,,52265407.0,ns,158
merge_n,,3,,,53023477.0,ns,160
merge_n,,3,,,53521146.0,ns,162
merge_n,,3,,,54279991.0,ns,164
merge_n,,3,,,54817974.0,ns,166
merge_n,,3,,,55497659.0,ns,168
merge_n,,3,,,56433555.0,ns,170
merge_n,,3,,,56766858.0,ns,172
merge_n,,3,,,57597241.0,ns,174
merge_n,,3,,,58359384.0,ns,176
merge_n,,3,,,58461158.0,ns,178
merge_n,,3,,,59920770.0,ns,180
merge_n,,3,,,59951952.0,ns,182
merge_n,,3,,,60381662.0,ns,184
merge_n,,3,,,61117226.0,ns,186
merge_n,,3,,,62371702.0,ns,188
merge_n,,3,,,64284327.0,ns,190
merge_n,,3,,,64715489.0,ns,192
merge_n,,3,,,65457064.0,ns,194
merge_n,,3,,,66588120.0,ns,196
merge_n,,3,,,68682344.0,ns,198
merge_n,,3,,,68934343.0,ns,200
