group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
merge_n,,4,,,702415.0,ns,2
merge_n,,4,,,1374124.0,ns,4
merge_n,,4,,,2106353.0,ns,6
merge_n,,4,,,2763647.0,ns,8
merge_n,,4,,,3472326.0,ns,10
merge_n,,4,,,4187522.0,ns,12
merge_n,,4,,,5011901.0,ns,14
merge_n,,4,,,5613413.0,ns,16
merge_n,,4,,,6347467.0,ns,18
merge_n,,4,,,7088448.0,ns,20
merge_n,,4,,,7885120.0,ns,22
merge_n,,4,,,8532854.0,ns,24
merge_n,,4,,,9009359.0,ns,26
merge_n,,4,,,9766325.0,ns,28
merge_n,,4,,,10589504.0,ns,30
merge_n,,4,,,11341009.0,ns,32
merge_n,,4,,,11999079.0,ns,34
merge_n,,4,,,12704688.0,ns,36
merge_n,,4,,,13247456.0,ns,38
merge_n,,4,,,14030326.0,ns,40
merge_n,,4,,,14959656.0,ns,42
merge_n,,4,,,15715622.0,ns,44
merge_n,,4,,,16383786.0,ns,46
merge_n,,4,,,16792453.0,ns,48
merge_n,,4,,,17440064.0,ns,50
merge_n,,4,,,18193848.0,ns,52
merge_n,,4,,,18999856.0,ns,54
merge_n,,4,,,19901481.0,ns,56
merge_n,,4,,,20683661.0,ns,58
merge_n,,4,,,21167506.0,ns,60
merge_n,,4,,,21906488.0,ns,62
merge_n,,4,,,22904269.0,ns,64
merge_n,,4,,,23442766.0,ns,66
merge_n,,4,,,24161591.0,ns,68
merge_n,,4,,,24962635.0,ns,70
merge_n,,4,,,25599305.0,ns,72
merge_n,,4,,,26285660.0,ns,74
merge_n,,4,,,26940396.0,ns,76
merge_n,,4,,,28031325.0,ns,78
merge_n,,4,,,28757299.0,ns,80
merge_n,,4,,,29106183.0,ns,82
merge_n,,4,,,30015932.0,ns,84
merge_n,,4,,,30472768.0,ns,86
merge_n,,4,,,31349331.0,ns,88
merge_n,,4,,,33251298.0,ns,90
merge_n,,4,,,32818507.0,ns,92
merge_n,,4,,,33433934.0,ns,94
merge_n,,4,,,33887462.0,ns,96
merge_n,,4,,,34722524.0,ns,98
merge_n,,4,,,35313597.0,ns,100
merge_n,,4,,,36032266.0,ns,102
merge_n,,4,,,36491761.0,ns,104
merge_n,,4,,,36844609.0,ns,106
merge_n,,4,,,37151267.0,ns,108
merge_n,,4,,,37197265.0,ns,110
merge_n,,4,,,38185772.0,ns,112
merge_n,,4,,,38915718.0,ns,114
merge_n,,4,,,39331695.0,ns,116
merge_n,,4,,,40013967.0,ns,118
merge_n,,4,,,40522133.0,ns,120
merge_n,,4,,,41291141.0,ns,122
merge_n,,4,,,41847931.0,ns,124
merge_n,,4,,,42577163.0,ns,126
merge_n,,4,,,43207819.0,ns,128
merge_n,,4,,,44064802.0,ns,130
merge_n,,4,,,44657514.0,ns,132
merge_n,,4,,,45261285.0,ns,134
merge_n,,4,,,46153482.0,ns,136
merge_n,,4,,,47819676.0,ns,138
merge_n,,4,,,48468426.0,ns,140
merge_n,,4,,,49441332.0,ns,142
merge_n,,4,,,49834819.0,ns,144
merge_n,,4,,,50291033.0,ns,146
merge_n,,4,,,51112147.0,ns,148
merge_n,,4,,,52020738.0,ns,150
merge_n,,4,,,52420248.0,ns,152
merge_n,,4,,,52469528.0,ns,154
merge_n,,4,,,52964003.0,ns,156
merge_n,,4,,,53583335.0,ns,158
merge_n,,4,,,54304112.0,ns,160
merge_n,,4,,,55179397.0,ns,162
merge_n,,4,,,55680916.0,ns,164
merge_n,,4,,,56503861.0,ns,166
merge_n,,4,,,57783185.0,ns,168
merge_n,,4,,,57687341.0,ns,170
merge_n,,4,,,58200282.0,ns,172
merge_n,,4,,,59103651.0,ns,174
merge_n,,4,,,59911560.0,ns,176
merge_n,,4,,,60443311.0,ns,178
merge_n,,4,,,60922979.0,ns,180
merge_n,,4,,,62519119.0,ns,182
merge_n,,4,,,63723689.0,ns,184
merge_n,,4,,,64159319.0,ns,186
merge_n,,4,,,63934946.0,ns,188
merge_n,,4,,,64621090.0,ns,190
merge_n,,4,,,65063402.0,ns,192
merge_n,,4,,,65981332.0,ns,194
merge_n,,4,,,66992814.0,ns,196
merge_n,,4,,,67249185.0,ns,198
merge_n,,4,,,68042830.0,ns,200
