group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
mergesort_par_n,,6,,,923328.0,ns,1
mergesort_par_n,,6,,,1828756.0,ns,2
mergesort_par_n,,6,,,2556092.0,ns,3
mergesort_par_n,,6,,,3392968.0,ns,4
mergesort_par_n,,6,,,4282454.0,ns,5
mergesort_par_n,,6,,,5043756.0,ns,6
mergesort_par_n,,6,,,5750403.0,ns,7
mergesort_par_n,,6,,,6877930.0,ns,8
mergesort_par_n,,6,,,7779071.0,ns,9
mergesort_par_n,,6,,,8585548.0,ns,10
mergesort_par_n,,6,,,9177227.0,ns,11
mergesort_par_n,,6,,,9956328.0,ns,12
mergesort_par_n,,6,,,10817737.0,ns,13
mergesort_par_n,,6,,,11576648.0,ns,14
mergesort_par_n,,6,,,12780252.0,ns,15
mergesort_par_n,,6,,,13325015.0,ns,16
mergesort_par_n,,6,,,14336000.0,ns,17
mergesort_par_n,,6,,,15238475.0,ns,18
mergesort_par_n,,6,,,15377483.0,ns,19
mergesort_par_n,,6,,,16386398.0,ns,20
mergesort_par_n,,6,,,17434773.0,ns,21
mergesort_par_n,,6,,,18737199.0,ns,22
mergesort_par_n,,6,,,19868437.0,ns,23
mergesort_par_n,,6,,,20598399.0,ns,24
mergesort_par_n,,6,,,21480832.0,ns,25
mergesort_par_n,,6,,,21848869.0,ns,26
mergesort_par_n,,6,,,22178111.0,ns,27
mergesort_par_n,,6,,,23422300.0,ns,28
mergesort_par_n,,6,,,24308730.0,ns,29
mergesort_par_n,,6,,,24965812.0,ns,30
mergesort_par_n,,6,,,25661788.0,ns,31
mergesort_par_n,,6,,,26408473.0,ns,32
mergesort_par_n,,6,,,27447186.0,ns,33
mergesort_par_n,,6,,,28234042.0,ns,34
mergesort_par_n,,6,,,29474157.0,ns,35
mergesort_par_n,,6,,,30674745.0,ns,36
mergesort_par_n,,6,,,30464589.0,ns,37
mergesort_par_n,,6,,,30958665.0,ns,38
mergesort_par_n,,6,,,33507628.0,ns,39
mergesort_par_n,,6,,,33100991.0,ns,40
mergesort_par_n,,6,,,34794906.0,ns,41
mergesort_par_n,,6,,,35541916.0,ns,42
mergesort_par_n,,6,,,36545937.0,ns,43
mergesort_par_n,,6,,,37036101.0,ns,44
mergesort_par_n,,6,,,37924349.0,ns,45
mergesort_par_n,,6,,,39005075.0,ns,46
mergesort_par_n,,6,,,39926334.0,ns,47
mergesort_par_n,,6,,,40156852.0,ns,48
mergesort_par_n,,6,,,41743336.0,ns,49
mergesort_par_n,,6,,,42243584.0,ns,50
mergesort_par_n,,6,,,42470112.0,ns,51
mergesort_par_n,,6,,,43532897.0,ns,52
mergesort_par_n,,6,,,44164019.0,ns,53
mergesort_par_n,,6,,,44904448.0,ns,54
mergesort_par_n,,6,,,46244871.0,ns,55
mergesort_par_n,,6,,,47099474.0,ns,56
mergesort_par_n,,6,,,48026407.0,ns,57
mergesort_par_n,,6,,,49375252.0,ns,58
mergesort_par_n,,6,,,49984928.0,ns,59
mergesort_par_n,,6,,,50844989.0,ns,60
mergesort_par_n,,6,,,51222375.0,ns,61
mergesort_par_n,,6,,,53049159.0,ns,62
mergesort_par_n,,6,,,52939939.0,ns,63
mergesort_par_n,,6,,,54055660.0,ns,64
mergesort_par_n,,6,,,54870719.0,ns,65
mergesort_par_n,,6,,,55715628.0,ns,66
mergesort_par_n,,6,,,56354177.0,ns,67
mergesort_par_n,,6,,,57320976.0,ns,68
mergesort_par_n,,6,,,57939084.0,ns,69
mergesort_par_n,,6,,,58103693.0,ns,70
mergesort_par_n,,6,,,59994452.0,ns,71
mergesort_par_n,,6,,,60244367.0,ns,72
mergesort_par_n,,6,,,62145279.0,ns,73
mergesort_par_n,,6,,,63290431.0,ns,74
mergesort_par_n,,6,,,64004205.0,ns,75
mergesort_par_n,,6,,,64489119.0,ns,76
mergesort_par_n,,6,,,65553465.0,ns,77
mergesort_par_n,,6,,,64941345.0,ns,78
mergesort_par_n,,6,,,65826329.0,ns,79
mergesort_par_n,,6,,,68749249.0,ns,80
mergesort_par_n,,6,,,68002235.0,ns,81
mergesort_par_n,,6,,,68928068.0,ns,82
mergesort_par_n,,6,,,70112368.0,ns,83
mergesort_par_n,,6,,,70317934.0,ns,84
mergesort_par_n,,6,,,71176069.0,ns,85
mergesort_par_n,,6,,,72462364.0,ns,86
mergesort_par_n,,6,,,73799421.0,ns,87
mergesort_par_n,,6,,,73761855.0,ns,88
mergesort_par_n,,6,,,75526044.0,ns,89
mergesort_par_n,,6,,,76334708.0,ns,90
mergesort_par_n,,6,,,76649382.0,ns,91
mergesort_par_n,,6,,,78363216.0,ns,92
mergesort_par_n,,6,,,79010279.0,ns,93
mergesort_par_n,,6,,,80187384.0,ns,94
mergesort_par_n,,6,,,79755132.0,ns,95
mergesort_par_n,,6,,,80452118.0,ns,96
mergesort_par_n,,6,,,82498702.0,ns,97
mergesort_par_n,,6,,,82686209.0,ns,98
mergesort_par_n,,6,,,81655200.0,ns,99
mergesort_par_n,,6,,,82247459.0,ns,100
