group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
mergesort_n,,3,,,2197319.0,ns,1
mergesort_n,,3,,,4371458.0,ns,2
mergesort_n,,3,,,6593484.0,ns,3
mergesort_n,,3,,,8723724.0,ns,4
mergesort_n,,3,,,11160487.0,ns,5
mergesort_n,,3,,,13331759.0,ns,6
mergesort_n,,3,,,15594480.0,ns,7
mergesort_n,,3,,,17947177.0,ns,8
mergesort_n,,3,,,19845917.0,ns,9
mergesort_n,,3,,,21930268.0,ns,10
mergesort_n,,3,,,24134689.0,ns,11
mergesort_n,,3,,,26253835.0,ns,12
mergesort_n,,3,,,28470076.0,ns,13
mergesort_n,,3,,,31477270.0,ns,14
mergesort_n,,3,,,32944240.0,ns,15
mergesort_n,,3,,,35540070.0,ns,16
mergesort_n,,3,,,37153310.0,ns,17
mergesort_n,,3,,,39517137.0,ns,18
mergesort_n,,3,,,41560996.0,ns,19
mergesort_n,,3,,,43890676.0,ns,20
mergesort_n,,3,,,45926773.0,ns,21
mergesort_n,,3,,,48148629.0,ns,22
mergesort_n,,3,,,50396971.0,ns,23
mergesort_n,,3,,,52775256.0,ns,24
mergesort_n,,3,,,54871066.0,ns,25
mergesort_n,,3,,,57000055.0,ns,26
mergesort_n,,3,,,59154958.0,ns,27
mergesort_n,,3,,,61334433.0,ns,28
mergesort_n,,3,,,63489717.0,ns,29
mergesort_n,,3,,,65952183.0,ns,30
mergesort_n,,3,,,68319837.0,ns,31
mergesort_n,,3,,,70046753.0,ns,32
mergesort_n,,3,,,72179380.0,ns,33
mergesort_n,,3,,,74809139.0,ns,34
mergesort_n,,3,,,76706127.0,ns,35
mergesort_n,,3,,,78786600.0,ns,36
mergesort_n,,3,,,81142215.0,ns,37
mergesort_n,,3,,,83916974.0,ns,38
mergesort_n,,3,,,85517684.0,ns,39
mergesort_n,,3,,,87606785.0,ns,40
mergesort_n,,3,,,89892193.0,ns,41
mergesort_n,,3,,,91841061.0,ns,42
mergesort_n,,3,,,94700803.0,ns,43
mergesort_n,,3,,,96497217.0,ns,44
mergesort_n,,3,,,99285506.0,ns,45
mergesort_n,,3,,,100989421.0,ns,46
mergesort_n,,3,,,102883198.0,ns,47
mergesort_n,,3,,,105864859.0,ns,48
mergesort_n,,3,,,109970969.0,ns,49
mergesort_n,,3,,,110233015.0,ns,50
mergesort_n,,3,,,118481461.0,ns,51
mergesort_n,,3,,,120442911.0,ns,52
mergesort_n,,3,,,116368074.0,ns,53
mergesort_n,,3,,,118478904.0,ns,54
mergesort_n,,3,,,121025742.0,ns,55
mergesort_n,,3,,,122900559.0,ns,56
mergesort_n,,3,,,125185944.0,ns,57
mergesort_n,,3,,,127470963.0,ns,58
mergesort_n,,3,,,129707715.0,ns,59
mergesort_n,,3,,,132312960.0,ns,60
mergesort_n,,3,,,133623910.0,ns,61
mergesort_n,,3,,,136419033.0,ns,62
mergesort_n,,3,,,138254475.0,ns,63
mergesort_n,,3,,,140932029.0,ns,64
mergesort_n,,3,,,142897433.0,ns,65
mergesort_n,,3,,,144821727.0,ns,66
mergesort_n,,3,,,147595816.0,ns,67
mergesort_n,,3,,,150699715.0,ns,68
mergesort_n,,3,,,152570479.0,ns,69
mergesort_n,,3,,,153724811.0,ns,70
mergesort_n,,3,,,156129557.0,ns,71
mergesort_n,,3,,,158492062.0,ns,72
mergesort_n,,3,,,161990682.0,ns,73
mergesort_n,,3,,,162588440.0,ns,74
mergesort_n,,3,,,165019805.0,ns,75
mergesort_n,,3,,,167670863.0,ns,76
mergesort_n,,3,,,168955968.0,ns,77
mergesort_n,,3,,,171081650.0,ns,78
mergesort_n,,3,,,173634905.0,ns,79
mergesort_n,,3,,,175767006.0,ns,80
mergesort_n,,3,,,178309179.0,ns,81
mergesort_n,,3,,,182553074.0,ns,82
mergesort_n,,3,,,182931666.0,ns,83
mergesort_n,,3,,,185526327.0,ns,84
mergesort_n,,3,,,186602842.0,ns,85
mergesort_n,,3,,,193059880.0,ns,86
mergesort_n,,3,,,195996215.0,ns,87
mergesort_n,,3,,,193998334.0,ns,88
mergesort_n,,3,,,196055473.0,ns,89
mergesort_n,,3,,,197594268.0,ns,90
mergesort_n,,3,,,201729513.0,ns,91
mergesort_n,,3,,,202223373.0,ns,92
mergesort_n,,3,,,205363038.0,ns,93
mergesort_n,,3,,,208219077.0,ns,94
mergesort_n,,3,,,209017933.0,ns,95
mergesort_n,,3,,,212280376.0,ns,96
mergesort_n,,3,,,212600473.0,ns,97
mergesort_n,,3,,,215632405.0,ns,98
mergesort_n,,3,,,217698246.0,ns,99
mergesort_n,,3,,,219696398.0,ns,100
