group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
mergesort_par_n,,4,,,845965.0,ns,1
mergesort_par_n,,4,,,1787642.0,ns,2
mergesort_par_n,,4,,,2680992.0,ns,3
mergesort_par_n,,4,,,3276993.0,ns,4
mergesort_par_n,,4,,,4230031.0,ns,5
mergesort_par_n,,4,,,5137531.0,ns,6
mergesort_par_n,,4,,,6306647.0,ns,7
mergesort_par_n,,4,,,6722717.0,ns,8
mergesort_par_n,,4,,,7502421.0,ns,9
mergesort_par_n,,4,,,8101470.0,ns,10
mergesort_par_n,,4,,,9123766.0,ns,11
mergesort_par_n,,4,,,10084799.0,ns,12
mergesort_par_n,,4,,,11159439.0,ns,13
mergesort_par_n,,4,,,12027100.0,ns,14
mergesort_par_n,,4,,,12769945.0,ns,15
mergesort_par_n,,4,,,13159505.0,ns,16
mergesort_par_n,,4,,,14255964.0,ns,17
mergesort_par_n,,4,,,15277194.0,ns,18
mergesort_par_n,,4,,,16301954.0,ns,19
mergesort_par_n,,4,,,17447039.0,ns,20
mergesort_par_n,,4,,,18060993.0,ns,21
mergesort_par_n,,4,,,20415233.0,ns,22
mergesort_par_n,,4,,,19620359.0,ns,23
mergesort_par_n,,4,,,20620922.0,ns,24
mergesort_par_n,,4,,,21316801.0,ns,25
mergesort_par_n,,4,,,22001674.0,ns,26
mergesort_par_n,,4,,,23115055.0,ns,27
mergesort_par_n,,4,,,24164973.0,ns,28
mergesort_par_n,,4,,,26573825.0,ns,29
mergesort_par_n,,4,,,25393574.0,ns,30
mergesort_par_n,,4,,,26479534.0,ns,31
mergesort_par_n,,4,,,26674654.0,ns,32
mergesort_par_n,,4,,,28367599.0,ns,33
mergesort_par_n,,4,,,29626974.0,ns,34
mergesort_par_n,,4,,,30755403.0,ns,35
mergesort_par_n,,4,,,30384313.0,ns,36
mergesort_par_n,,4,,,40220692.0,ns,37
mergesort_par_n,,4,,,32037122.0,ns,38
mergesort_par_n,,4,,,34311755.0,ns,39
mergesort_par_n,,4,,,35567657.0,ns,40
mergesort_par_n,,4,,,38123745.0,ns,41
mergesort_par_n,,4,,,36602525.0,ns,42
mergesort_par_n,,4,,,37242598.0,ns,43
mergesort_par_n,,4,,,37747810.0,ns,44
mergesort_par_n,,4,,,38200462.0,ns,45
mergesort_par_n,,4,,,39529038.0,ns,46
mergesort_par_n,,4,,,40297015.0,ns,47
mergesort_par_n,,4,,,41389311.0,ns,48
mergesort_par_n,,4,,,42514708.0,ns,49
mergesort_par_n,,4,,,42423927.0,ns,50
mergesort_par_n,,4,,,43185465.0,ns,51
mergesort_par_n,,4,,,43975964.0,ns,52
mergesort_par_n,,4,,,44717695.0,ns,53
mergesort_par_n,,4,,,45669818.0,ns,54
mergesort_par_n,,4,,,46479658.0,ns,55
mergesort_par_n,,4,,,47125951.0,ns,56
mergesort_par_n,,4,,,47818370.0,ns,57
mergesort_par_n,,4,,,48431156.0,ns,58
mergesort_par_n,,4,,,50063675.0,ns,59
mergesort_par_n,,4,,,49848588.0,ns,60
mergesort_par_n,,4,,,50520772.0,ns,61
mergesort_par_n,,4,,,51898276.0,ns,62
mergesort_par_n,,4,,,52621760.0,ns,63
mergesort_par_n,,4,,,54060987.0,ns,64
mergesort_par_n,,4,,,54449526.0,ns,65
mergesort_par_n,,4,,,55029417.0,ns,66
mergesort_par_n,,4,,,57135191.0,ns,67
mergesort_par_n,,4,,,56362201.0,ns,68
mergesort_par_n,,4,,,58051674.0,ns,69
mergesort_par_n,,4,,,59429499.0,ns,70
mergesort_par_n,,4,,,59600692.0,ns,71
mergesort_par_n,,4,,,60231758.0,ns,72
mergesort_par_n,,4,,,61805968.0,ns,73
mergesort_par_n,,4,,,61931466.0,ns,74
mergesort_par_n,,4,,,63287949.0,ns,75
mergesort_par_n,,4,,,63233633.0,ns,76
mergesort_par_n,,4,,,64224832.0,ns,77
mergesort_par_n,,4,,,65570068.0,ns,78
mergesort_par_n,,4,,,66384896.0,ns,79
mergesort_par_n,,4,,,66892875.0,ns,80
mergesort_par_n,,4,,,69897231.0,ns,81
mergesort_par_n,,4,,,69082225.0,ns,82
mergesort_par_n,,4,,,69369612.0,ns,83
mergesort_par_n,,4,,,69379871.0,ns,84
mergesort_par_n,,4,,,70116244.0,ns,85
mergesort_par_n,,4,,,71837608.0,ns,86
mergesort_par_n,,4,,,72728986.0,ns,87
mergesort_par_n,,4,,,73522260.0,ns,88
mergesort_par_n,,4,,,74636435.0,ns,89
mergesort_par_n,,4,,,76121641.0,ns,90
mergesort_par_n,,4,,,75545916.0,ns,91
mergesort_par_n,,4,,,77036063.0,ns,92
mergesort_par_n,,4,,,77661716.0,ns,93
mergesort_par_n,,4,,,79058833.0,ns,94
mergesort_par_n,,4,,,79225306.0,ns,95
mergesort_par_n,,4,,,80850594.0,ns,96
mergesort_par_n,,4,,,82127600.0,ns,97
mergesort_par_n,,4,,,83293484.0,ns,98
mergesort_par_n,,4,,,83799263.0,ns,99
mergesort_par_n,,4,,,84102468.0,ns,100
