group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
mergesort_par_n,,3,,,828854.0,ns,1
mergesort_par_n,,3,,,1826835.0,ns,2
mergesort_par_n,,3,,,2611665.0,ns,3
mergesort_par_n,,3,,,3421914.0,ns,4
mergesort_par_n,,3,,,4387896.0,ns,5
mergesort_par_n,,3,,,5303035.0,ns,6
mergesort_par_n,,3,,,5980580.0,ns,7
mergesort_par_n,,3,,,6254498.0,ns,8
mergesort_par_n,,3,,,8120474.0,ns,9
mergesort_par_n,,3,,,8749617.0,ns,10
mergesort_par_n,,3,,,9338588.0,ns,11
mergesort_par_n,,3,,,10552300.0,ns,12
mergesort_par_n,,3,,,10973009.0,ns,13
mergesort_par_n,,3,,,12033111.0,ns,14
mergesort_par_n,,3,,,12527878.0,ns,15
mergesort_par_n,,3,,,13468251.0,ns,16
mergesort_par_n,,3,,,14687171.0,ns,17
mergesort_par_n,,3,,,15575803.0,ns,18
mergesort_par_n,,3,,,15850895.0,ns,19
mergesort_par_n,,3,,,17059646.0,ns,20
mergesort_par_n,,3,,,18500552.0,ns,21
mergesort_par_n,,3,,,18704158.0,ns,22
mergesort_par_n,,3,,,19449204.0,ns,23
mergesort_par_n,,3,,,19565147.0,ns,24
mergesort_par_n,,3,,,21279277.0,ns,25
mergesort_par_n,,3,,,22521843.0,ns,26
mergesort_par_n,,3,,,23603692.0,ns,27
mergesort_par_n,,3,,,24573230.0,ns,28
mergesort_par_n,,3,,,24755554.0,ns,29
mergesort_par_n,,3,,,26106685.0,ns,30
mergesort_par_n,,3,,,26605685.0,ns,31
mergesort_par_n,,3,,,27412960.0,ns,32
mergesort_par_n,,3,,,27683760.0,ns,33
mergesort_par_n,,3,,,29016314.0,ns,34
mergesort_par_n,,3,,,30345800.0,ns,35
mergesort_par_n,,3,,,30777318.0,ns,36
mergesort_par_n,,3,,,32088879.0,ns,37
mergesort_par_n,,3,,,32445830.0,ns,38
mergesort_par_n,,3,,,33034880.0,ns,39
mergesort_par_n,,3,,,33522002.0,ns,40
mergesort_par_n,,3,,,35114713.0,ns,41
mergesort_par_n,,3,,,35479067.0,ns,42
mergesort_par_n,,3,,,36881641.0,ns,43
mergesort_par_n,,3,,,37515742.0,ns,44
mergesort_par_n,,3,,,40182972.0,ns,45
mergesort_par_n,,3,,,39692740.0,ns,46
mergesort_par_n,,3,,,41069410.0,ns,47
mergesort_par_n,,3,,,41504967.0,ns,48
mergesort_par_n,,3,,,43164948.0,ns,49
mergesort_par_n,,3,,,43614958.0,ns,50
mergesort_par_n,,3,,,44535380.0,ns,51
mergesort_par_n,,3,,,45389515.0,ns,52
mergesort_par_n,,3,,,46197376.0,ns,53
mergesort_par_n,,3,,,46703620.0,ns,54
mergesort_par_n,,3,,,47393598.0,ns,55
mergesort_par_n,,3,,,46952517.0,ns,56
mergesort_par_n,,3,,,49250276.0,ns,57
mergesort_par_n,,3,,,50668715.0,ns,58
mergesort_par_n,,3,,,51764039.0,ns,59
mergesort_par_n,,3,,,52015379.0,ns,60
mergesort_par_n,,3,,,52566686.0,ns,61
mergesort_par_n,,3,,,54570082.0,ns,62
mergesort_par_n,,3,,,53824442.0,ns,63
mergesort_par_n,,3,,,55010731.0,ns,64
mergesort_par_n,,3,,,56312690.0,ns,65
mergesort_par_n,,3,,,56164677.0,ns,66
mergesort_par_n,,3,,,56968410.0,ns,67
mergesort_par_n,,3,,,58266254.0,ns,68
mergesort_par_n,,3,,,59728866.0,ns,69
mergesort_par_n,,3,,,60027706.0,ns,70
mergesort_par_n,,3,,,59918360.0,ns,71
mergesort_par_n,,3,,,61170202.0,ns,72
mergesort_par_n,,3,,,63921389.0,ns,73
mergesort_par_n,,3,,,62796346.0,ns,74
mergesort_par_n,,3,,,63951857.0,ns,75
mergesort_par_n,,3,,,65873541.0,ns,76
mergesort_par_n,,3,,,66141083.0,ns,77
mergesort_par_n,,3,,,66755853.0,ns,78
mergesort_par_n,,3,,,67960963.0,ns,79
mergesort_par_n,,3,,,69048090.0,ns,80
mergesort_par_n,,3,,,69805654.0,ns,81
mergesort_par_n,,3,,,70385867.0,ns,82
mergesort_par_n,,3,,,71902249.0,ns,83
mergesort_par_n,,3,,,71990377.0,ns,84
mergesort_par_n,,3,,,71967162.0,ns,85
mergesort_par_n,,3,,,73324746.0,ns,86
mergesort_par_n,,3,,,74408778.0,ns,87
mergesort_par_n,,3,,,75602993.0,ns,88
mergesort_par_n,,3,,,75218585.0,ns,89
mergesort_par_n,,3,,,75237636.0,ns,90
mergesort_par_n,,3,,,78467586.0,ns,91
mergesort_par_n,,3,,,77158233.0,ns,92
mergesort_par_n,,3,,,79590759.0,ns,93
mergesort_par_n,,3,,,80592446.0,ns,94
mergesort_par_n,,3,,,82322995.0,ns,95
mergesort_par_n,,3,,,81823436.0,ns,96
mergesort_par_n,,3,,,83253253.0,ns,97
mergesort_par_n,,3,,,84101137.0,ns,98
mergesort_par_n,,3,,,84125215.0,ns,99
mergesort_par_n,,3,,,83705277.0,ns,100
